codigo_SGO,Identificacao_OAE,UF,Rodovia_(BR),km,Extensao_(m),Largura_(m),Tipo_Estrutura,Latitude,Longitude,Nota_Atual_SGO_(2021),Visita_SR_(Data_Realizada),Data_Inspecao_Realizada,Visita_na_OAE,Faixa_Extensao_OAE,Corredor,Obs.:,Tipo_Inspecao 
30187,"Pontilhão km 144,96",CE,403,"144,96","4,9","8,5",Laje de concreto armado,-3.90578333,-40.48528333,"2",04/12/2025,,02/12/2025,OAE<=20m (A1),20,OAC - Bueiro,InR
130132,Ponte sobre o Riacho Cajazeira,PB,361,"67,86","16,7","10",Viga de concreto armado,-7.20636667,-37.79071667,"2",19/03/2025,02/12/2025,10/12/2025,OAE<=20m (A1),6,,InR
130134,Pontilhão sobre o Afluente do Riacho Cajazeira I,PB,361,"68,56","4,6","10",Laje de concreto armado,-7.20333511,-37.79603046,"3",19/03/2025,02/12/2025,10/12/2025,OAE<=20m (A1),6,,InR
130137,Pontilhão sobre o Afluente do Riacho do Grotão,PB,361,"69,78","4,6","10",Laje de concreto armado,-7.19786731,-37.80545052,"3",19/03/2025,02/12/2025,,OAE<=20m (A1),6,,InR
130138,Ponte sobre o Riacho do Grotão,PB,361,"70,43","8,8","10",Viga de concreto armado,-7.19607167,-37.81102384,"3",19/03/2025,02/12/2025,,OAE<=20m (A1),6,,InR
130140,Pontilhão sobre o Afluente do Riacho Passagem de Pedra I,PB,361,"72,74","3,6","10",Laje de concreto armado,-7.19273287,-37.83133914,"3",19/03/2025,02/12/2025,,OAE<=20m (A1),6,,InR
130251,"Pontilhão km 69,47",PB,361,"69,47","2,6","10",Laje de concreto armado,-7.1996,-37.80333333,"4",19/03/2025,02/12/2025,,OAE<=20m (A1),6,,InR
180070,Ponte sobre o Riacho Angical,PI,407,"584,95","12,7","10",Viga de concreto armado,-8.15945679,-41.11989124,"4",04/12/2025,02/12/2025,,OAE<=20m (A1),1,,InR
180157,Ponte sobre o Riacho das Lajes,PI,407,"591,31","12,6","10",Viga de concreto armado,-8.19884115,-41.08325021,"4",04/12/2025,02/12/2025,,OAE<=20m (A1),1,,InR
180135,Ponte sobre o Riacho do Carnaíba,PI,407,"593,11","92,4","10",Viga de concreto armado,-8.21379032,-41.0780033,"3",04/12/2025,02/12/2025,,60>OAE<=120m (A3),1,,InR
180156,Ponte sobre o Riacho do Maminho,PI,407,"579,1","15,4","10",Viga de concreto armado,-8.12141484,-41.15455517,"3",04/12/2025,02/12/2025,,OAE<=20m (A1),1,,InR
140221,Passarela,RN,101,"147,39","0","-",Não informado,-6.26945,-35.2095,"-",18/03/2025,02/12/2025,,OAE<=20m (A1),1,Passarela,InCR
140225,Passarela,RN,101,"148,92","0","-",Não informado,-6.28203,-35.2037,"-",18/03/2025,02/12/2025,,OAE<=20m (A1),1,Passarela,InCR
140226,Passarela,RN,101,"158,88","0","-",Não informado,-6.36023,-35.1589,"-",18/03/2025,02/12/2025,,OAE<=20m (A1),1,Passarela,InCR
140227,Passarela,RN,101,"160,94","0","-",Não informado,-6.37643,-35.1497,"-",18/03/2025,02/12/2025,,OAE<=20m (A1),1,Passarela,InCR
30387,"Passarela km 41,68",CE,116,"41,68","0","-",Não informado,-4.106636,-38.496067,"-",04/12/2025,03/12/2025,,OAE<=20m (A1),23,Passarela,InCR
30386,"Passarela km 25,87",CE,116,"25,87","0","-",Não informado,-3.974136,-38.514401,"-",04/12/2025,03/12/2025,,OAE<=20m (A1),23,Passarela,InCR
30226,"Pontilhão km 82,68",CE,122,"82,68","5,9","9",Viga de concreto armado,-4.87956667,-38.89906667,"2",04/12/2025,03/12/2025,,OAE<=20m (A1),10,,InR
30272,Ponte sobre o Riacho do Tombador,CE,122,"73,24","7,8","9,8",Viga de concreto armado,-4.82614364,-38.83407812,"2",04/12/2025,03/12/2025,,OAE<=20m (A1),10,,InR
30276,Ponte sobre o Rio Pirangi,CE,122,"52,43","43","7,7",Viga de concreto armado,-4.69616789,-38.6994798,"1",04/12/2025,03/12/2025,,20<OAE<=60m (A2),10,,InR
30277,Ponte sobre o Riacho São Pedro,CE,122,"66,79","7,8","9,6",Viga de concreto armado,-4.78832728,-38.78976209,"1",04/12/2025,03/12/2025,,OAE<=20m (A1),10,,InR
30264,Ponte sobre o Riacho Riachão (LD),CE,116,"28,8","24,7","12",Viga de concreto protendido,-4.00025,-38.51678333,"3",04/12/2025,03/12/2025,,20<OAE<=60m (A2),23,,InR
30269,Ponte sobre o Eixão das Águas (LD),CE,116,"47,97","25,6","12,1",Viga de concreto protendido,-4.1554,-38.48168333,"4",04/12/2025,03/12/2025,,20<OAE<=60m (A2),23,,InR
30286,Ponte sobre o Riacho Riachão (LE),CE,116,"28,67","26,8","12",Viga de concreto protendido,-4.0002776,-38.51652661,"4",04/12/2025,03/12/2025,,20<OAE<=60m (A2),23,,InR
30265,"Viaduto km 39,44",CE,116,"39,44","64,2","20",Viga de concreto protendido,-4.09021667,-38.50291667,"4",04/12/2025,03/12/2025,,60>OAE<=120m (A3),23,,InR
30047,Ponte sobre o Riacho Santa Luzia,CE,222,"238,67","10,75","10",Laje de concreto armado,-3.72563333,-40.46608333,"2",04/12/2025,03/12/2025,,OAE<=20m (A1),19,,InR
30238,Ponte sobre o Rio Pacoti (LE),CE,116,"30,76","79,7","12",Viga de concreto armado,-4.01775,-38.51846667,"3",04/12/2025,03/12/2025,,60>OAE<=120m (A3),23,,InR
30239,Ponte sobre o Rio Pacoti (LD),CE,116,"30,76","80","12",Viga de concreto armado,-4.01775,-38.5187,"4",04/12/2025,03/12/2025,,60>OAE<=120m (A3),23,,InR
30178,Ponte sobre o Rio Jaibaras,CE,403,"130,87","43,5","7,8",Viga de concreto armado,-3.78096667,-40.49708333,"2",04/12/2025,03/12/2025,,20<OAE<=60m (A2),20,,InR
130142,"Pontilhão km 75,60",PB,361,"75,6","4,6","10",Laje de concreto armado,-7.1892,-37.85618333,"3",19/03/2025,03/12/2025,,OAE<=20m (A1),6,,InR
130143,Ponte sobre Riacho do Amolar,PB,361,"76,18","33","10",Viga de concreto armado,-7.18856667,-37.8614,"3",19/03/2025,03/12/2025,,20<OAE<=60m (A2),6,,InR
130145,"Pontilhão km 77,64",PB,361,"77,64","3,6","10,2",Laje de concreto armado,-7.1854,-37.87395,"3",19/03/2025,03/12/2025,,OAE<=20m (A1),6,,InR
130146,Ponte sobre o Riacho Jatobá,PB,361,"79,23","11","10",Viga de concreto armado,-7.1866,-37.888,"2",19/03/2025,03/12/2025,,OAE<=20m (A1),6,,InR
130252,"Pontilhão km 75,26",PB,361,"75,26","2,6","10",Laje de concreto armado,-7.18975,-37.85323333,"4",19/03/2025,03/12/2025,,OAE<=20m (A1),6,,InR
130278,"Pontilhão km 77,86",PB,361,"77,86","2,6","10",Laje de concreto armado,-7.18545,-37.87595,"4",19/03/2025,03/12/2025,,OAE<=20m (A1),6,,InR
7,Viaduto,PE,232,"-","-","-","-",-8.14729,-35.405516,"-",30/01/2025,03/12/2025,,OAE<=20m (A1),14,,InCR
8,Passarela,PE,232,"-","-","-","-",-8.145051,-35.391191,"-",30/01/2025,03/12/2025,,OAE<=20m (A1),14,Passarela,InCR
40684,Viaduto,PE,232,"-","463,23","-",Não informado,-8.16703,-35.45596,"-",30/01/2025,03/12/2025,,120<OAE<=500m (A4),14,,InCR
40730,Ponte,PE,232,"-","18,84","-",Não informado,-8.15616,-35.42363,"-",30/01/2025,03/12/2025,,OAE<=20m (A1),14,,InCR
180069,Ponte sobre o Riacho do Água Suja,PI,407,"562,21","24,4","9,8",Viga de concreto armado,-7.97341122,-41.18696505,"4",04/12/2025,03/12/2025,,20<OAE<=60m (A2),1,,InR
180164,Viaduto sobre Ferrovia Paulistana,PI,407,"570,87","7","13,1",Laje de concreto armado,-8.05038475,-41.17359495,"4",04/12/2025,03/12/2025,,OAE<=20m (A1),1,,InR
180155,Ponte sobre o Riacho Jacobina,PI,407,"558,39","26,55","8,3",Viga de concreto armado,-7.93948242,-41.19308848,"3",04/12/2025,03/12/2025,,20<OAE<=60m (A2),1,,InR
30252,"Ponte Inservível km 27,05",CE,116,"27,05","8,8","12,5",Laje de concreto armado,-3.98463333,-38.51513333,"3",04/12/2025,04/12/2025,,OAE<=20m (A1),23,,InR
30253,Ponte Inservível sobre o Riacho Coaçu,CE,116,"21,56","10,9","8,3",Viga de concreto armado,-3.93671667,-38.50886667,"1",04/12/2025,04/12/2025,,OAE<=20m (A1),23,,InR
30236,"Ponte km 27,05 (LE)",CE,116,"27,05","13","12",Viga de concreto armado,-3.98465,-38.515,"4",04/12/2025,04/12/2025,,OAE<=20m (A1),23,,InR
30262,Ponte sobre o Riacho Coaçu (LD),CE,116,"21,56","13,2","12,6",Viga de concreto protendido,-3.9367,-38.50901667,"3",04/12/2025,04/12/2025,,OAE<=20m (A1),23,,InR
30261,Ponte sobre o Riacho Coaçu (LE),CE,116,"21,56","13,2","12,6",Viga de concreto protendido,-3.93671667,-38.50876667,"4",04/12/2025,04/12/2025,,OAE<=20m (A1),23,,InR
30287,Ponte sobre o Riacho Coaçu (LD),CE,116,"17,89","13,2","12,6",Viga de concreto protendido,-3.90396667,-38.50503333,"4",04/12/2025,04/12/2025,,OAE<=20m (A1),23,,InR
30288,Ponte sobre o Riacho Coaçu (LE),CE,116,"17,89","13,2","12,6",Viga de concreto protendido,-3.90401667,-38.5048,"3",04/12/2025,04/12/2025,,OAE<=20m (A1),23,,InR
30234,"Viaduto km 26,47",CE,116,"26,47","63,95","14,4",Viga de concreto protendido,-3.97951667,-38.51438333,"4",04/12/2025,04/12/2025,,60>OAE<=120m (A3),23,,InR
30176,Ponte sobre o Rio Jaibaras,CE,222,"226,22","86,3","12,65",Viga caixão de concreto armado,-3.70558333,-40.3628,"3",04/12/2025,04/12/2025,,60>OAE<=120m (A3),19,,InR
130114,Ponte sobre o Afluente do Riacho da Cruz III,PB,361,"17,82","9,4","10",Laje de concreto armado,-7.06619459,-37.40903353,"4",19/03/2025,04/12/2025,,OAE<=20m (A1),6,,InR
130292,Pontilhão sobre o Afluente do Riacho Santana III,PB,361,"14,34","4,6","10",Laje de concreto armado,-7.04814666,-37.38359345,"4",19/03/2025,04/12/2025,,OAE<=20m (A1),6,,InR
130294,"Pontilhão km 17,43",PB,361,"17,43","2,6","9,7",Laje de concreto armado,-7.06338333,-37.40505,"4",19/03/2025,04/12/2025,,OAE<=20m (A1),6,,InR
9,Passarela,PE,232,"-","-","-","-",-8.146993,-35.398157,"-",30/01/2025,04/12/2025,,OAE<=20m (A1),14,Passarela,InCR
10,Ponte,PE,232,"-","12","-","-",-8.147174,-35.397407,"-",30/01/2025,04/12/2025,,OAE<=20m (A1),14,,InCR
11,Passarela,PE,232,"-","-","-","-",-8.185538,-35.497114,"-",30/01/2025,04/12/2025,,OAE<=20m (A1),14,Passarela,InCR
40729,Ponte sobre o Rio Pombos,PE,232,"-","24,12","-",Não informado,-8.14699,-35.3974,"-",30/01/2025,04/12/2025,,20<OAE<=60m (A2),14,,InCR
180129,Ponte sobre o Rio Itaim,PI,407,"495,51","106,89","8,35",Viga de concreto armado,-7.54599685,-41.29455012,"2",04/12/2025,04/12/2025,,60>OAE<=120m (A3),1,,InR
180137,Ponte sobre o Rio Marçal,PI,20,"346,15","100","9,5",Viga de concreto armado,-6.98848827,-41.20250705,"4",04/12/2025,04/12/2025,,60>OAE<=120m (A3),4,,InR
30046,Ponte sobre o Riacho do Jordão,CE,222,"233,33","16","10",Laje de concreto armado,-3.71101667,-40.4206,"3",04/12/2025,05/12/2025,,OAE<=20m (A1),19,,InR
30175,"Ponte km 229,99",CE,222,"229,99","11","10",Laje de concreto armado,-3.70046667,-40.39243333,"4",04/12/2025,05/12/2025,,OAE<=20m (A1),19,,InR
130127,Ponte sobre o Afluente do Riacho da Goaiabeira III,PB,361,"36,24","9","10",Viga de concreto armado,-7.09111038,-37.56509571,"3",19/03/2025,05/12/2025,,OAE<=20m (A1),6,,InR
130130,Ponte sobre o Afluente do Riacho da Goaiabeira IV,PB,361,"39,56","6,7","10",Laje de concreto armado,-7.09670304,-37.59360178,"4",19/03/2025,05/12/2025,,OAE<=20m (A1),6,,InR
130136,Ponte sobre o Afluente do Riacho Flamengo I,PB,361,"42,06","6,7","10",Laje de concreto armado,-7.11170536,-37.60864254,"3",19/03/2025,05/12/2025,,OAE<=20m (A1),6,,InR
130139,"Pontilhão km 43,28",PB,361,"43,28","3,6","10",Laje de concreto armado,-7.12193333,-37.6086,"3",19/03/2025,05/12/2025,,OAE<=20m (A1),6,,InR
130141,Ponte sobre o Riacho da Catingueira,PB,361,"44,22","29","10",Viga de concreto armado,-7.13018333,-37.60856667,"3",19/03/2025,05/12/2025,,20<OAE<=60m (A2),6,,InR
130299,"Pontilhão km 19,06",PB,361,"19,06","2,8","10",Laje de concreto armado,-7.07233333,-37.41663333,"3",19/03/2025,05/12/2025,,OAE<=20m (A1),6,,InR
140244,Pontilhão sobre o Riacho Fundo,RN,226,"181,08","-","-","-",-6.27276,-36.54797,"-",18/03/2025,05/12/2025,,OAE<=20m (A1),7,,InCR
140209,Ponte sobre o Rio Quinquezinho,RN,226,"189,28","13,3","8,2","-",-6.26619875,-36.61523087,"-",18/03/2025,05/12/2025,,OAE<=20m (A1),7,,InCR
140210,Ponte sobre o Rio Quinquê,RN,226,"194,64","-","-","-",-6.24289,-36.65745,"-",18/03/2025,05/12/2025,,OAE<=20m (A1),7,,InCR
140168,"Viaduto km 306,90",RN,304,"306,9","220","24,3",Viga de concreto protendido,-5.89233333,-35.25731667,"3",18/03/2025,06/12/2025,,120<OAE<=500m (A4),2,,InR
10009,Ponte sobre o Rio Autaz Mirim,AM,174,"833,43","176","11",Mista (viga metálica e laje de concreto),-3.28508333,-59.8645,"4",04/12/2025,26/06/2026,,120<OAE<=500m (A4),2,,InR
10007,Ponte sobre o Rio Curuçá,AM,174,"834,81","99","9,2",Viga de concreto armado,-3.2758,-59.85498333,"3",04/12/2025,26/06/2026,,60>OAE<=120m (A3),2,,InR
10035,"Ponte km 620,34",AM,174,"620,34","75","10,8",Viga de concreto armado,-4.55835,-61.1809,"4",04/12/2025,,08/12/2025,60>OAE<=120m (A3),2,OAE em obras - reforço,InR
10027,Ponte sobre o Rio Tupana,AM,319,"178,8","350","10,8",Mista (viga metálica e laje de concreto),-4.18086308,-60.80688346,"4",04/12/2025,08/12/2025,,120<OAE<=500m (A4),2,,InR
30119,Ponte sobre o Riacho Agatha,CE,116,"407,58","48,6","10,1",Viga de concreto armado,-6.65898333,-38.81903333,"2",04/12/2025,08/12/2025,,20<OAE<=60m (A2),17,,InR
30191,Ponte sobre o Rio Acaraú,CE,222,"225,58","211,12","10",Viga caixão de concreto armado,-3.70725,-40.35726667,"2",04/12/2025,08/12/2025,,120<OAE<=500m (A4),19,,InR
130144,"Ponte km 44,58",PB,361,"44,58","11","10",Viga de concreto armado,-7.13285,-37.61008333,"3",19/03/2025,08/12/2025,,OAE<=20m (A1),6,,InR
130148,Ponte sobre o Riacho do Conselho,PB,361,"83,8","13","10,2",Viga de concreto armado,-7.1943,-37.92541667,"2",19/03/2025,08/12/2025,,OAE<=20m (A1),6,,InR
130152,"Pontilhão km 89,97",PB,361,"89,97","3,6","10,3",Laje de concreto armado,-7.21623333,-37.96771667,"4",19/03/2025,08/12/2025,,OAE<=20m (A1),8,,InR
130157,"Pontilhão km 91,10",PB,361,"91,1","3,6","10",Laje de concreto armado,-7.22033333,-37.97691667,"3",19/03/2025,08/12/2025,,OAE<=20m (A1),8,,InR
130158,"Pontilhão km 91,21",PB,361,"91,21","3,6","10",Laje de concreto armado,-7.22056667,-37.97788333,"4",19/03/2025,08/12/2025,,OAE<=20m (A1),8,,InR
2,Ponte,PE,232,"-","35,8","-","-",-8.208347,-35.608724,"-",30/01/2025,08/12/2025,,20<OAE<=60m (A2),14,,InCR
3,Viaduto,PE,232,"-","20","-","-",-8.193876,-35.541909,"-",30/01/2025,08/12/2025,,OAE<=20m (A1),14,,InCR
4,Passarela,PE,232,"-","-","-","-",-8.193633,-35.552718,"-",30/01/2025,08/12/2025,,OAE<=20m (A1),14,Passarela,InCR
5,Viaduto,PE,232,"-","15,4","-","-",-8.194947,-35.562052,"-",30/01/2025,08/12/2025,,OAE<=20m (A1),14,,InCR
6,Passarela,PE,232,"-","-","-","-",-8.196361,-35.573003,"-",30/01/2025,08/12/2025,,OAE<=20m (A1),14,Passarela,InCR
12,Viaduto,PE,232,"-","50","-","-",-8.128842,-35.351432,"-",30/01/2025,08/12/2025,,20<OAE<=60m (A2),14,,InCR
13,Ponte,PE,232,"-","33,5","-","-",-8.143674,-35.310177,"-",30/01/2025,08/12/2025,,20<OAE<=60m (A2),14,,InCR
14,Ponte,PE,232,"-","42,7","-","-",-8.138174,-35.332601,"-",30/01/2025,08/12/2025,,20<OAE<=60m (A2),14,,InCR
40685,Viaduto,PE,232,"-","25,82","-",Não informado,-8.19369,-35.54179,"-",30/01/2025,08/12/2025,,20<OAE<=60m (A2),14,,InCR
40686,Viaduto,PE,232,"-","18,37","-",Não informado,-8.19475,-35.56205,"-",30/01/2025,08/12/2025,,OAE<=20m (A1),14,,InCR
40687,Viaduto (LE),PE,232,"-","26,54","-",Não informado,-8.21277,-35.6193,"-",30/01/2025,08/12/2025,,20<OAE<=60m (A2),14,,InCR
40688,Viaduto (LD),PE,232,"-","26,54","-",Não informado,-8.21269,-35.61951,"-",30/01/2025,08/12/2025,,20<OAE<=60m (A2),14,,InCR
40727,Ponte sobre o Rio Natura,PE,232,"-","50,68","-",Não informado,-8.1435,-35.31023,"-",30/01/2025,08/12/2025,,20<OAE<=60m (A2),14,,InCR
40728,Ponte sobre o Rio dos Borges,PE,232,"-","49,99","-",Não informado,-8.13799,-35.33249,"-",30/01/2025,08/12/2025,,20<OAE<=60m (A2),14,,InCR
40731,Ponte sobre o Rio Ipojuca,PE,232,"-","65,62","-",Não informado,-8.20818,-35.60877,"-",30/01/2025,08/12/2025,,60>OAE<=120m (A3),14,,InCR
180094,Ponte sobre o Riacho São João,PI,316,"385,26","35","10",Viga de concreto armado,-7.24625353,-40.8586474,"2",04/12/2025,08/12/2025,,20<OAE<=60m (A2),2,,InR
180095,Ponte sobre o Riacho Curimatá,PI,316,"397,33","40,12","11,5",Viga de concreto armado,-7.3303483,-40.7888956,"3",04/12/2025,08/12/2025,,20<OAE<=60m (A2),2,,InR
180150,Ponte sobre o Riacho do Padre,PI,316,"391,93","36","10",Viga de concreto armado,-7.29273836,-40.8201837,"4",04/12/2025,08/12/2025,,20<OAE<=60m (A2),2,,InR
140240,Ponte sobre o Rio Código,RN,226,"196,31","-","-","-",-6.23435,-36.66885,"-",18/03/2025,08/12/2025,,OAE<=20m (A1),7,,InCR
140241,Ponte sobre o Rio Saco Da Luíza,RN,226,"199,78","-","-","-",-6.21792,-36.69274,"-",18/03/2025,08/12/2025,,OAE<=20m (A1),7,,InCR
140242,Ponte sobre o Rio Patacara,RN,226,"210,3","-","-","-",-6.19121,-36.78057,"-",18/03/2025,08/12/2025,,OAE<=20m (A1),7,,InCR
140243,Ponte sobre o Rio Fechado,RN,226,"214,8","-","-","-",-6.15631,-36.80063,"-",18/03/2025,08/12/2025,,OAE<=20m (A1),7,,InCR
10190,Ponte,AM,319,"-","5,08","0",Não informado,-5.77489564,-62.30246054,"-",04/12/2025,,09/12/2025,OAE<=20m (A1),2,OAC - Bueiro,InCR
30248,Ponte Inservível sobre o Riacho Coaçu,CE,116,"17,15","10,9","8,5",Viga de concreto armado,-3.8975,-38.50353333,"1",04/12/2025,09/12/2025,,OAE<=20m (A1),23,,InR
30249,Ponte Inservível sobre o Riacho Carro Quebrado,CE,116,"16,07","11,1","8,5",Viga de concreto armado,-3.88793333,-38.50185,"1",04/12/2025,09/12/2025,,OAE<=20m (A1),23,,InR
30295,Ponte sobre o Riacho Carro Quebrado (LD),CE,116,"16,06","11,6","11,9",Viga caixão de concreto protendido,-3.8879,-38.50198333,"4",04/12/2025,09/12/2025,,OAE<=20m (A1),23,,InR
30296,Ponte sobre o Riacho Carro Quebrado (LE),CE,116,"16,05","13","11,9",Viga de concreto protendido,-3.88792854,-38.50173156,"4",04/12/2025,09/12/2025,,OAE<=20m (A1),23,,InR
30259,Ponte sobre o Riacho Coaçú (LD),CE,116,"17,15","13","12",Viga de concreto protendido,-3.89745,-38.5038,"4",04/12/2025,09/12/2025,,OAE<=20m (A1),23,,InR
30294,Ponte sobre o Afluente do Riacho Coaçu I (LE),CE,116,"17,12","13","12",Viga de concreto protendido,-3.89758842,-38.50326911,"3",04/12/2025,09/12/2025,,OAE<=20m (A1),23,,InR
30183,Ponte sobre o Riacho Oiticica (LE),CE,222,"1,87","45,6","13",Viga caixão de concreto armado,-3.70073333,-40.3391,"2",04/12/2025,09/12/2025,,20<OAE<=60m (A2),19,,InR
30188,Ponte Othon de Alencar sobre o Rio Acaraú (LD),CE,222,"2,97","200","11,8",Viga de concreto armado,-3.6909,-40.34146667,"2",04/12/2025,09/12/2025,,120<OAE<=500m (A4),19,,InR
30189,Ponte sobre o Riacho Oiticica (LD),CE,222,"1,87","47,3","11,05",Viga de concreto armado,-3.70053333,-40.33886667,"4",04/12/2025,09/12/2025,,20<OAE<=60m (A2),19,,InR
30190,Ponte Othon de Alencar sobre o Rio Acaraú (LE),CE,222,"2,97","200","12,4",Viga de concreto protendido,-3.69096667,-40.34153333,"4",04/12/2025,09/12/2025,,120<OAE<=500m (A4),19,,InR
130160,Pontilhão sobre o Subafluente do Rio Piancó I,PB,361,"92,55","3,6","10",Laje de concreto armado,-7.22179518,-37.98976239,"4",19/03/2025,09/12/2025,,OAE<=20m (A1),8,,InR
130162,Ponte sobre o Subafluente do Rio Piancó II,PB,361,"92,86","9,2","10",Laje de concreto armado,-7.22206122,-37.99243326,"3",19/03/2025,09/12/2025,,OAE<=20m (A1),8,,InR
130164,Ponte sobre o Subafluente do Rio Piancó III,PB,361,"93,56","9,2","10",Laje de concreto armado,-7.22268897,-37.99873515,"3",19/03/2025,09/12/2025,,OAE<=20m (A1),8,,InR
130169,Pontilhão sobre o Subafluente do Rio Piancó IV,PB,361,"93,85","3,6","10",Laje de concreto armado,-7.22293851,-38.00123437,"3",19/03/2025,09/12/2025,,OAE<=20m (A1),8,,InR
130170,Pontilhão sobre o Subafluente do Rio Piancó V,PB,361,"94,84","3,6","10",Laje de concreto armado,-7.22381588,-38.01008136,"3",19/03/2025,09/12/2025,,OAE<=20m (A1),8,,InR
130171,Pontilhão sobre o Subafluente do Rio Piancó VI,PB,361,"95,08","3,6","10",Laje de concreto armado,-7.22402659,-38.01219735,"4",19/03/2025,09/12/2025,,OAE<=20m (A1),8,,InR
130311,"Passarela km 17,62",PB,101,"17,62","0","-",Não informado,-6.643986,-35.122294,"-",19/03/2025,09/12/2025,,OAE<=20m (A1),18,Passarela,InCR
130325,Passarela,PB,101,"11,9","0","-",Não informado,-6.60086012,-35.14360046,"-",19/03/2025,09/12/2025,,OAE<=20m (A1),18,Passarela,InCR
15,Viaduto,PE,232,"-","149,26","-","-",-8.128475,-35.281801,"-",30/01/2025,09/12/2025,,120<OAE<=500m (A4),14,,InCR
16,Viaduto,PE,232,"-","30,2","-","-",-8.118067,-35.262476,"-",30/01/2025,09/12/2025,,20<OAE<=60m (A2),14,,InCR
17,Viaduto,PE,232,"-","8,3","-","-",-8.120112,-35.265244,"-",30/01/2025,09/12/2025,,OAE<=20m (A1),14,,InCR
40683,Viaduto sobre a RFFSA,PE,232,"-","10,75","-",Não informado,-8.12005,-35.26549,"-",30/01/2025,09/12/2025,,OAE<=20m (A1),14,,InCR
40725,Ponte (LE),PE,232,"-","13,35","-",Não informado,-8.11587,-35.2357,"-",30/01/2025,09/12/2025,,OAE<=20m (A1),14,,InCR
40726,Ponte (LD),PE,232,"-","13,35","-",Não informado,-8.11573,-35.23559,"-",30/01/2025,09/12/2025,,OAE<=20m (A1),14,,InCR
180099,Ponte sobre o Rio Gavião,PI,230,"18,45","40","12,3",Viga de concreto armado,-7.08996852,-40.62163635,"4",04/12/2025,09/12/2025,,20<OAE<=60m (A2),3,,InR
180139,Ponte sobre o Córrego Passagem da Onça,PI,230,"32,82","40","12,8",Viga de concreto armado,-7.10475081,-40.74907572,"2",04/12/2025,09/12/2025,,20<OAE<=60m (A2),3,,InR
10030,Ponte sobre o Rio Castanho,AM,174,"743,67","315,3","10,8",Mista (viga metálica e laje de concreto),-3.82863432,-60.36666576,"4",04/12/2025,10/12/2025,,120<OAE<=500m (A4),2,,InR
30368,Passarela,CE,116,"439,9","0","-",Não informado,-3.926508,-38.507916,"-",04/12/2025,10/12/2025,,OAE<=20m (A1),23,Passarela,InCR
30260,Ponte Inservível sobre o Riacho Coaçu,CE,116,"17,89","8,7","8,5",Viga de concreto armado,-3.90401667,-38.50491667,"1",04/12/2025,10/12/2025,,OAE<=20m (A1),23,,InR
30235,"Ponte km 27,05 (LD)",CE,116,"27,05","13","12",Viga de concreto protendido,-3.9846,-38.51525,"3",04/12/2025,10/12/2025,,OAE<=20m (A1),23,,InR
130173,Pontilhão sobre o Açude Caatinga Grande,PB,361,"96,22","4,6","10",Laje de concreto armado,-7.22760192,-38.02170736,"4",19/03/2025,10/12/2025,,OAE<=20m (A1),8,,InR
130174,Pontilhão sobre o Riacho Caatinga Grande,PB,361,"96,65","4,6","10",Laje de concreto armado,-7.22978255,-38.0249271,"3",19/03/2025,10/12/2025,,OAE<=20m (A1),8,,InR
130334,Passarela,PB,101,"40,6","0","-",Viga de concreto armado,-6.844115,-35.135884,"-",19/03/2025,10/12/2025,,OAE<=20m (A1),18,Passarela,InCR
130335,Passarela,PB,101,"41,1","0","-",Viga de concreto armado,-6.848801,-35.135278,"-",19/03/2025,10/12/2025,,OAE<=20m (A1),18,Passarela,InCR
130340,Passagem inferior,PB,101,"17,83","3,45","27",Não informado,-6.645848,-35.121869,"-",19/03/2025,,10/12/2025,OAE<=20m (A1),18,OAC - Bueiro,InCR
130341,Passagem inferior,PB,101,"18,75","5,42","28",Não informado,-6.653908,-35.119828,"-",19/03/2025,,10/12/2025,OAE<=20m (A1),18,OAC - Bueiro,InCR
20,Ponte,PE,232,"-","7,9","-","-",-8.104747,-35.169715,"-",30/01/2025,10/12/2025,,OAE<=20m (A1),14,,InCR
21,Passarela,PE,232,"-","-","-","-",-8.1093,-35.193877,"-",30/01/2025,10/12/2025,,OAE<=20m (A1),14,Passarela,InCR
40680,Viaduto,PE,232,"-","415,66","-",Não informado,-8.1083,-35.18915,"-",30/01/2025,,10/12/2025,120<OAE<=500m (A4),14,Em obras,InCR
