NOME;LONGITUDE;LATITUDE;MAIS_SECO
Toritama;-36,0667;-8,0167;SETEMBRO-OUTUBRO-NOVEMBRO
Brejo Da Madre De Deus;-36,370278;-8,145556;SETEMBRO-OUTUBRO-NOVEMBRO
SÒo SebastiÒo Do Umbuzeiro;-37,016667;-8,15;AGOSTO-SETEMBRO-OUTUBRO
Inajß;-37,830556;-8,920833;AGOSTO-SETEMBRO-OUTUBRO
Cust¾dia;-37,645;-8,0864;AGOSTO-SETEMBRO-OUTUBRO
ItaÝba;-37,4236;-8,9347;SETEMBRO-OUTUBRO-NOVEMBRO
Tupanatinga;-37,3422;-8,7547;SETEMBRO-OUTUBRO-NOVEMBRO
Airi (Rochedo);-38,192778;-8,539167;AGOSTO-SETEMBRO-OUTUBRO
Acude Serrinha;-38,530278;-8,238889;AGOSTO-SETEMBRO-OUTUBRO
BelÚm De SÒo Francisco;-38,960556;-8,765;AGOSTO-SETEMBRO-OUTUBRO
Floresta;-38,578611;-8,606389;AGOSTO-SETEMBRO-OUTUBRO
Serra Talhada;-38,244722;-8,000556;AGOSTO-SETEMBRO-OUTUBRO
Mirandiba;-38,7333;-8,1333;AGOSTO-SETEMBRO-OUTUBRO
Jacare;-39,847222;-8,262778;AGOSTO-SETEMBRO-OUTUBRO
Parnamirim;-39,574167;-8,092222;JULHO-AGOSTO-SETEMBRO
Poco Do Fumo;-39,731389;-8,177778;JULHO-AGOSTO-SETEMBRO
Ibo;-39,239167;-8,623056;AGOSTO-SETEMBRO-OUTUBRO
Fazenda Tapera;-39,640833;-8,520278;AGOSTO-SETEMBRO-OUTUBRO
Santa Maria Da Boa Vista;-39,8225;-8,804167;AGOSTO-SETEMBRO-OUTUBRO
Terra Nova;-39,3833;-8,2333;AGOSTO-SETEMBRO-OUTUBRO
Fazenda SÒo Bento;-39,999444;-8,616111;JULHO-AGOSTO-SETEMBRO
Lagoa Grande;-40,273056;-8,998889;AGOSTO-SETEMBRO-OUTUBRO
Dormentes;-40,7667;-8,4167;JUNHO-JULHO-AGOSTO
Murici - Ponte;-35,949722;-9,313611;OUTUBRO-NOVEMBRO-DEZEMBRO
Fazenda Boa Fortuna;-35,856389;-9,4675;OUTUBRO-NOVEMBRO-DEZEMBRO
Marechal Deodoro;-35,891667;-9,716389;OUTUBRO-NOVEMBRO-DEZEMBRO
Bom Conselho;-36,6833;-9,1667;OUTUBRO-NOVEMBRO-DEZEMBRO
Correntes;-36,1167;-9,3333;OUTUBRO-NOVEMBRO-DEZEMBRO
Traipu;-37,003333;-9,972778;OUTUBRO-NOVEMBRO-DEZEMBRO
Viþosa;-36,249167;-9,379167;OUTUBRO-NOVEMBRO-DEZEMBRO
SÒo JosÚ Da Laje;-36,051111;-9,004167;OUTUBRO-NOVEMBRO-DEZEMBRO
UniÒo Dos Palmares;-36,038889;-9,146389;OUTUBRO-NOVEMBRO-DEZEMBRO
Santana Do Mundau;-36,219722;-9,168889;OUTUBRO-NOVEMBRO-DEZEMBRO
Quebrangulo;-36,491944;-9,320278;OUTUBRO-NOVEMBRO-DEZEMBRO
Delmiro Gouveia (Pedra);-37,994167;-9,392778;SETEMBRO-OUTUBRO-NOVEMBRO
PÒo De Aþucar;-37,446667;-9,7525;OUTUBRO-NOVEMBRO-DEZEMBRO
-guas Belas;-37,131667;-9,105556;SETEMBRO-OUTUBRO-NOVEMBRO
Santana Do Ipanema;-37,245278;-9,372778;SETEMBRO-OUTUBRO-NOVEMBRO
Tacaratu;-38,1461;-9,1058;SETEMBRO-OUTUBRO-NOVEMBRO
Penedo;-36,556389;-10,285;NOVEMBRO-DEZEMBRO-JANEIRO
Propriß  (Pcd Inpe);-36,823889;-10,215278;NOVEMBRO-DEZEMBRO-JANEIRO
Camaþari;-36,303889;-10,031389;NOVEMBRO-DEZEMBRO-JANEIRO
SANTA MARIA DO BOIAÃU;-61,786389;-0,505278;DEZEMBRO-JANEIRO-FEVEREIRO
BARCELOS;-62,928611;-0,967778;SETEMBRO-OUTUBRO-NOVEMBRO
CUMARU;-63,383889;-0,601944;OUTUBRO-NOVEMBRO-DEZEMBRO
TAPURUQUARA;-65,015833;-0,102778;AGOSTO-SETEMBRO-OUTUBRO
LIVRAMENTO;-66,1475;-0,290833;SETEMBRO-OUTUBRO-NOVEMBRO
S+O GABRIEL DA CACHOEIRA;-67,0875;-0,133056;AGOSTO-SETEMBRO-OUTUBRO
ORIXIMINA;-55,861389;-1,759722;AGOSTO-SETEMBRO-OUTUBRO
VISTA ALEGRE - CONJ.2;-56,053333;-1,130278;AGOSTO-SETEMBRO-OUTUBRO
CACH DA PORTEIRA - CONJ 1;-57,046944;-1,0875;AGOSTO-SETEMBRO-OUTUBRO
PORTUGUES;-57,050556;-1,868333;JULHO-AGOSTO-SETEMBRO
BALBINA P-8 (UHE BALBINA);-59,483333;-1,938056;JULHO-AGOSTO-SETEMBRO
POSTO ABONARI - FUNAI;-60,399722;-1,298889;AGOSTO-SETEMBRO-OUTUBRO
MOURA;-61,634722;-1,456667;AGOSTO-SETEMBRO-OUTUBRO
CARVOEIRO;-61,978333;-1,394444;AGOSTO-SETEMBRO-OUTUBRO
UMANAPANA;-62,460833;-1,88;AGOSTO-SETEMBRO-OUTUBRO
MARA+;-65,590556;-1,861111;AGOSTO-SETEMBRO-OUTUBRO
ACANAUI;-66,6;-1,821111;SETEMBRO-OUTUBRO-NOVEMBRO
PARINTINS;-56,726667;-2,621944;AGOSTO-SETEMBRO-OUTUBRO
JURUTI;-56,0875;-2,152222;AGOSTO-SETEMBRO-OUTUBRO
NHAMUNDA;-56,710556;-2,189722;AGOSTO-SETEMBRO-OUTUBRO
URUCARA;-57,758056;-2,537778;JULHO-AGOSTO-SETEMBRO
BARREIRINHA;-57,064444;-2,792222;AGOSTO-SETEMBRO-OUTUBRO
BOA VISTA DO RAMOS;-57,59;-2,970278;AGOSTO-SETEMBRO-OUTUBRO
MOCAMBO;-57,2825;-2,455556;AGOSTO-SETEMBRO-OUTUBRO
CACHOEIRA MORENA;-59,335278;-2,114444;AGOSTO-SETEMBRO-OUTUBRO
NOVO AIR+O;-60,9425;-2,627222;JULHO-AGOSTO-SETEMBRO
PRESIDENTE FIGUEIREDO;-60,025833;-2,041667;JULHO-AGOSTO-SETEMBRO
BARURI;-61,541667;-2,025;AGOSTO-SETEMBRO-OUTUBRO
FONTE BOA;-66,166667;-2,533333;JULHO-AGOSTO-SETEMBRO
BOA UNI+O;-68,798611;-2,880556;JULHO-AGOSTO-SETEMBRO
GUARIBA;-56,586111;-3,228056;AGOSTO-SETEMBRO-OUTUBRO
MAU+S;-57,715556;-3,400556;AGOSTO-SETEMBRO-OUTUBRO
MUCAJ-;-57,504167;-3,896667;JULHO-AGOSTO-SETEMBRO
ITACOATIARA;-58,443056;-3,1375;JULHO-AGOSTO-SETEMBRO
BALSA DO RIO URUB+;-59,043333;-2,913056;JULHO-AGOSTO-SETEMBRO
OSËRIO FONSECA;-58,286111;-3,816667;JULHO-AGOSTO-SETEMBRO
MANACAPURU;-60,609444;-3,308333;JULHO-AGOSTO-SETEMBRO
BERURI;-61,374722;-3,897778;JULHO-AGOSTO-SETEMBRO
CAAPIRANGA;-61,213333;-3,329722;JULHO-AGOSTO-SETEMBRO
CODAJ-S;-62,083333;-3,833333;JULHO-AGOSTO-SETEMBRO
BADAJËS;-62,678611;-3,418333;JULHO-AGOSTO-SETEMBRO
BARRO ALTO - S-O RAIMUNDO DO IPIXUNA;-63,785833;-3,875;JUNHO-JULHO-AGOSTO
TEF+ - MISSiES;-64,7;-3,366667;JULHO-AGOSTO-SETEMBRO
FORTE DAS GRAÃAS;-66,103056;-3,641389;JULHO-AGOSTO-SETEMBRO
SANTO ANTÈNIO DO IÃ-;-67,935556;-3,101667;JULHO-AGOSTO-SETEMBRO
S+O PAULO DE OLIVENÃA;-68,911944;-3,456944;JULHO-AGOSTO-SETEMBRO
SANTA RITA DO WEIL;-69,370833;-3,573056;JULHO-AGOSTO-SETEMBRO
COARI;-63,133333;-4,083333;JULHO-AGOSTO-SETEMBRO
ESTIR+O DA SANTA CRUZ;-65,201667;-4,292222;JULHO-AGOSTO-SETEMBRO
CARAUARI;-66,9;-4,95;JUNHO-JULHO-AGOSTO
GAVI+O;-66,850556;-4,839167;JULHO-AGOSTO-SETEMBRO
BARREIRA ALTA;-67,8925;-4,221111;JUNHO-JULHO-AGOSTO
BENJAMIN CONSTANT;-70,033333;-4,383333;JUNHO-JULHO-AGOSTO
ESTIR+O DO REPOUSO;-70,966667;-4,383333;JULHO-AGOSTO-SETEMBRO
SERINGAL MOREIRA;-63,984722;-5,109167;JUNHO-JULHO-AGOSTO
XIBAUA;-67,856944;-5,893611;JULHO-AGOSTO-SETEMBRO
COLOCAÃ+O CAXIAS;-68,998333;-5,380833;JUNHO-JULHO-AGOSTO
PALMEIRAS DO JAVARI;-72,813611;-5,1375;JULHO-AGOSTO-SETEMBRO
BACABA;-64,886111;-6,319167;JUNHO-JULHO-AGOSTO
CANUTAMA;-64,383889;-6,5375;JUNHO-JULHO-AGOSTO
SANTOS DUMONT;-68,243889;-6,441667;JUNHO-JULHO-AGOSTO
EIRUNEP+;-69,866667;-6,666667;JUNHO-JULHO-AGOSTO
SOLEDADE;-69,133333;-6,616667;JULHO-AGOSTO-SETEMBRO
FOZ DO GREGËRIO;-70,65;-6,8;JUNHO-JULHO-AGOSTO
L-BREA;-64,833333;-7,25;JUNHO-JULHO-AGOSTO
CRISTO;-64,243333;-7,465;JUNHO-JULHO-AGOSTO
CACHOEIRA;-66,051389;-7,7025;JUNHO-JULHO-AGOSTO
S+O BENTO;-65,35;-7,518889;JUNHO-JULHO-AGOSTO
SERINGAL FORTALEZA;-66,984722;-7,717222;JUNHO-JULHO-AGOSTO
FAZENDA BORANGABA;-67,559167;-7,55;JUNHO-JULHO-AGOSTO
ENVIRA;-70,0225;-7,428056;JUNHO-JULHO-AGOSTO
IPIXUNA;-71,684167;-7,050833;JUNHO-JULHO-AGOSTO
FAZENDA PARANACRE;-71,482222;-7,951111;JUNHO-JULHO-AGOSTO
CRUZEIRO DO SUL;-72,681111;-7,611111;JUNHO-JULHO-AGOSTO
SERINGAL BOA F+;-72,333611;-7,235833;JUNHO-JULHO-AGOSTO
SERRA DO MOA;-73,652222;-7,435556;JUNHO-JULHO-AGOSTO
FAZENDA SHEFFER;-65,719444;-8,334444;JUNHO-JULHO-AGOSTO
BOCA DO ACRE;-67,400278;-8,735556;JUNHO-JULHO-AGOSTO
TARAUAC- (SEABRA);-70,766667;-8,166667;JUNHO-JULHO-AGOSTO
FEIJË;-70,356389;-8,163611;JUNHO-JULHO-AGOSTO
TAUMATURGO;-72,785;-8,935278;JUNHO-JULHO-AGOSTO
PORTO WALTER;-72,734444;-8,2675;JUNHO-JULHO-AGOSTO
RIO BRANCO;-67,8;-9,975833;JUNHO-JULHO-AGOSTO
RESTAURANTE PORTEIRA DO AMAZONAS;-67,283333;-9,433333;JUNHO-JULHO-AGOSTO
SERINGAL DA CARIDADE;-68,577222;-9,043889;JUNHO-JULHO-AGOSTO
SERINGAL GUARANY;-68,993333;-9,110278;JUNHO-JULHO-AGOSTO
FOZ DO BREU;-72,7025;-9,401667;JUNHO-JULHO-AGOSTO
XAPURI;-68,506667;-10,649722;JUNHO-JULHO-AGOSTO
ASSIS BRASIL;-69,566667;-10,933333;JUNHO-JULHO-AGOSTO
BRASIL+IA;-68,735;-11,023333;JUNHO-JULHO-AGOSTO
FAZENDA S+O JOS+;-60,466111;0,517778;DEZEMBRO-JANEIRO-FEVEREIRO
POSTO AJURICABA;-62,622222;0,884167;DEZEMBRO-JANEIRO-FEVEREIRO
IAUARET-;-69,191667;0,602222;SETEMBRO-OUTUBRO-NOVEMBRO
PARI CACHOEIRA;-69,784444;0,251667;SETEMBRO-OUTUBRO-NOVEMBRO
FAZENDA PARAN-;-60,399444;1,126389;DEZEMBRO-JANEIRO-FEVEREIRO
AGROPECU-RIA BOA VISTA;-60,7675;1,460833;DEZEMBRO-JANEIRO-FEVEREIRO
CARACARAI;-61,123611;1,821389;DEZEMBRO-JANEIRO-FEVEREIRO
CUCU-;-66,852222;1,214722;SETEMBRO-OUTUBRO-NOVEMBRO
FAZENDA VERDUM;-59,918333;2,418889;DEZEMBRO-JANEIRO-FEVEREIRO
BOA VISTA;-60,661667;2,829722;DEZEMBRO-JANEIRO-FEVEREIRO
FAZENDA CASTEL+O;-60,325;2,761944;NOVEMBRO-DEZEMBRO-JANEIRO
F+ E ESPERANÃA;-61,440556;2,870833;JANEIRO-FEVEREIRO-MARÇO
MISS+O SURUCUCU;-63,641667;2,835833;SETEMBRO-OUTUBRO-NOVEMBRO
BOM FIM;-59,823889;3,359722;JANEIRO-FEVEREIRO-MARÇO
FAZENDA PASSAR+O;-60,571111;3,207778;DEZEMBRO-JANEIRO-FEVEREIRO
FAZENDA S+O JO+O;-61,383889;3,660833;DEZEMBRO-JANEIRO-FEVEREIRO
BOQUEIR+O;-61,288056;3,290556;DEZEMBRO-JANEIRO-FEVEREIRO
COLÈNIA DO TAIANO;-61,088333;3,287222;DEZEMBRO-JANEIRO-FEVEREIRO
NOVA ESPERANÃA/MARCO BV-8;-61,131667;4,451389;DEZEMBRO-JANEIRO-FEVEREIRO
CANIND+;-47,870833;-20,257778;JUNHO-JULHO-AGOSTO
FRANCA;-47,4;-20,516667;JUNHO-JULHO-AGOSTO
S+O JOAQUIM DA BARRA;-47,891389;-20,585;JUNHO-JULHO-AGOSTO
ITIRAPUA;-47,216667;-20,633333;JUNHO-JULHO-AGOSTO
ORL-NDIA;-47,883333;-20,733333;JUNHO-JULHO-AGOSTO
FAZENDA CONQUISTA;-47,766667;-20,8;JUNHO-JULHO-AGOSTO
BATATAIS;-47,616667;-20,883333;JUNHO-JULHO-AGOSTO
COBIÃA;-47,263333;-20,995833;JUNHO-JULHO-AGOSTO
BRODOSQUI;-47,66;-20,996944;JUNHO-JULHO-AGOSTO
S+O JOS+ DA BELA VISTA;-47,633333;-20,6;JUNHO-JULHO-AGOSTO
PORTO COLOMBIA;-48,6825;-20,171944;JUNHO-JULHO-AGOSTO
FAZENDA BREJINHO DAS ANTAS;-48,3;-20,35;JUNHO-JULHO-AGOSTO
IPU+;-48,016667;-20,45;JUNHO-JULHO-AGOSTO
GUARACI;-48,940278;-20,496667;JUNHO-JULHO-AGOSTO
RIBEIRO DOS SANTOS;-48,983333;-20,6;JUNHO-JULHO-AGOSTO
IBITU;-48,766667;-20,616667;JUNHO-JULHO-AGOSTO
JABORANDI;-48,416667;-20,683333;JUNHO-JULHO-AGOSTO
TERRA ROXA;-48,3325;-20,783056;JUNHO-JULHO-AGOSTO
COLINA;-48,55;-20,733333;JUNHO-JULHO-AGOSTO
FAZENDA MARAMBAIA;-48,483333;-20,816667;JUNHO-JULHO-AGOSTO
MONTE VERDE PAULISTA;-48,8;-20,85;JUNHO-JULHO-AGOSTO
DESENGANO;-48,024444;-20,999167;JUNHO-JULHO-AGOSTO
OL-MPIA;-48,9;-20,733333;JUNHO-JULHO-AGOSTO
FAZENDA CONTINENTAL;-48,65;-20,25;JUNHO-JULHO-AGOSTO
FAZENDA CAMPO GRANDE (CUTRALE);-48,816667;-20,25;JUNHO-JULHO-AGOSTO
FAZENDA SANTA LAURA;-49,966667;-20,133333;JUNHO-JULHO-AGOSTO
ORINDIUVA;-49,366667;-20,183333;JUNHO-JULHO-AGOSTO
FAZENDA SANTA MARIA;-49,766667;-20,3;JUNHO-JULHO-AGOSTO
PALESTINA;-49,433333;-20,383333;JUNHO-JULHO-AGOSTO
IBIPORANGA;-49,566667;-20,483333;JUNHO-JULHO-AGOSTO
COSMORAMA;-49,783333;-20,483333;JUNHO-JULHO-AGOSTO
ALTAIR;-49,05;-20,516667;JUNHO-JULHO-AGOSTO
ONDA VERDE;-49,3;-20,616667;JUNHO-JULHO-AGOSTO
CASTORES;-49,333333;-20,633333;JUNHO-JULHO-AGOSTO
MIRASSOL-NDIA;-49,466667;-20,616667;JUNHO-JULHO-AGOSTO
BALSAMO;-49,583333;-20,733333;JUNHO-JULHO-AGOSTO
SEBASTIANËPOLIS DO SUL;-49,95;-20,633333;JUNHO-JULHO-AGOSTO
MONTE APRAZIVEL;-49,7;-20,766667;JUNHO-JULHO-AGOSTO
S+O JOS+ DO RIO PRETO;-49,383333;-20,8;JUNHO-JULHO-AGOSTO
BADY BASSIT;-49,45;-20,916667;JUNHO-JULHO-AGOSTO
NIPO+;-49,783333;-20,916667;JUNHO-JULHO-AGOSTO
TABAPUA;-49,016667;-20,983333;JUNHO-JULHO-AGOSTO
VOTUPORANGA;-49,983333;-20,433333;JUNHO-JULHO-AGOSTO
ICEM (USINA MARIMBONDO);-49,2;-20,333333;JUNHO-JULHO-AGOSTO
CEDRAL;-49,3;-20,916667;JUNHO-JULHO-AGOSTO
SANTA ALBERTINA;-50,733333;-20,033333;JUNHO-JULHO-AGOSTO
DOLCINËPOLIS;-50,5;-20,116667;JUNHO-JULHO-AGOSTO
MACEDÈNIA;-50,2;-20,15;JUNHO-JULHO-AGOSTO
FAZENDA SANTA RITA;-50,316667;-20,233333;JUNHO-JULHO-AGOSTO
UR-NIA;-50,65;-20,233333;JUNHO-JULHO-AGOSTO
VALENTIM GENTIL;-50,066667;-20,433333;JUNHO-JULHO-AGOSTO
PONTALINDA;-50,533333;-20,433333;JUNHO-JULHO-AGOSTO
AURIFLAMA;-50,55;-20,7;JUNHO-JULHO-AGOSTO
MAJOR PRADO;-50,483333;-20,866667;JUNHO-JULHO-AGOSTO
FAZENDA JACAR+ZINHO;-50,833333;-20,916667;JUNHO-JULHO-AGOSTO
FAZENDA ARACANGUA;-50,683333;-20,966667;JUNHO-JULHO-AGOSTO
FERNANDËPOLIS;-50,25;-20,3;JUNHO-JULHO-AGOSTO
JALES;-50,55;-20,3;JUNHO-JULHO-AGOSTO
TURIUBA;-50,1;-20,95;JUNHO-JULHO-AGOSTO
LUSSANVIRA;-51,133333;-20,733333;JUNHO-JULHO-AGOSTO
ANDRADINA;-51,366667;-20,916667;JUNHO-JULHO-AGOSTO
CASTILHO;-51,483333;-20,866667;JUNHO-JULHO-AGOSTO
SEGUNDA ALIANÃA;-51,116667;-20,933333;JUNHO-JULHO-AGOSTO
PONTE DO CANOAS;-46,963056;-21,420278;JUNHO-JULHO-AGOSTO
CACONDE;-46,633333;-21,533333;JUNHO-JULHO-AGOSTO
S+O JOS+ DO RIO PARDO;-46,9;-21,6;JUNHO-JULHO-AGOSTO
S+O SEBASTI+O DA GRAMA;-46,816667;-21,7;JUNHO-JULHO-AGOSTO
VARGEM GRANDE DO SUL;-46,9;-21,833333;JUNHO-JULHO-AGOSTO
S+O JO+O DA BOA VISTA;-46,795278;-21,984722;JUNHO-JULHO-AGOSTO
S+O JO+O DA BOA VISTA;-46,8;-21,95;JUNHO-JULHO-AGOSTO
ALTINËPOLIS;-47,4;-21,016667;JUNHO-JULHO-AGOSTO
SANTO ANTÈNIO DA ALEGRIA;-47,15;-21,1;JUNHO-JULHO-AGOSTO
CLUBE DE REGATAS;-47,75;-21,1;JUNHO-JULHO-AGOSTO
RIBEIR+O PRETO;-47,866667;-21,216667;JUNHO-JULHO-AGOSTO
FAZENDA CORREDEIRA;-47,478889;-21,321389;JUNHO-JULHO-AGOSTO
FAZENDA SANTA AM+LIA;-47,933333;-21,3;JUNHO-JULHO-AGOSTO
CRAVINHOS;-47,716667;-21,366667;JUNHO-JULHO-AGOSTO
FAZENDA CAP+O DA CRUZ;-47,9;-21,45;JUNHO-JULHO-AGOSTO
SANTA ROSA DO VITERBO;-47,364444;-21,521667;JUNHO-JULHO-AGOSTO
SANTA EUDOXIA;-47,783333;-21,783333;JUNHO-JULHO-AGOSTO
PORTO FERREIRA;-47,474722;-21,846389;JUNHO-JULHO-AGOSTO
FAZENDA VISTA ALEGRE;-47,296944;-21,848333;JUNHO-JULHO-AGOSTO
FAZENDA SANTA RITA;-47,7;-21,966667;JUNHO-JULHO-AGOSTO
CASA BRANCA;-47,05;-21,75;JUNHO-JULHO-AGOSTO
USINA CAP+O PRETO;-47,8;-21,866667;JUNHO-JULHO-AGOSTO
VENDA BRANCA;-47,133333;-21,933333;JUNHO-JULHO-AGOSTO
JARDINËPOLIS;-47,766667;-21,016667;JUNHO-JULHO-AGOSTO
LAGOA BRANCA;-47,033333;-21,9;JUNHO-JULHO-AGOSTO
USINA AM-LIA;-47,333333;-21,433333;JUNHO-JULHO-AGOSTO
PITANGUEIRAS;-48,266667;-21,05;JUNHO-JULHO-AGOSTO
VISTA ALEGRE DO ALTO;-48,633333;-21,15;JUNHO-JULHO-AGOSTO
ESTAÃ+O EXPERIMENTAL;-48,9;-21,216667;JUNHO-JULHO-AGOSTO
SANTA SOFIA;-48,766667;-21,266667;JUNHO-JULHO-AGOSTO
MONTE ALTO;-48,5;-21,266667;JUNHO-JULHO-AGOSTO
GUARIBA;-48,2;-21,35;JUNHO-JULHO-AGOSTO
IT-POLIS;-48,816667;-21,583333;JUNHO-JULHO-AGOSTO
MAT+O;-48,35;-21,6;JUNHO-JULHO-AGOSTO
FAZENDA DOS ALPES;-48,05;-21,666667;JUNHO-JULHO-AGOSTO
USINA SANTA F+;-48,6;-21,8;JUNHO-JULHO-AGOSTO
PASSAGEM (FAZ.S+O VICENTE);-48,158611;-21,049722;JUNHO-JULHO-AGOSTO
PITANGUEIRAS;-48,219722;-21,011111;JUNHO-JULHO-AGOSTO
USINA CHIBARRO (CPFL);-48,15;-21,883333;JUNHO-JULHO-AGOSTO
SANTA L+CIA;-48,083333;-21,683333;JUNHO-JULHO-AGOSTO
C-NDIDO RODRIGUES;-48,633333;-21,333333;JUNHO-JULHO-AGOSTO
ARARUBA;-48,533333;-21,7;JUNHO-JULHO-AGOSTO
TAIUVA;-48,416667;-21,116667;JUNHO-JULHO-AGOSTO
USINA SANTA ELISA;-48,066667;-21,1;JUNHO-JULHO-AGOSTO
USINA REYNALDO GONÃALVES;-48,966667;-21,6;JUNHO-JULHO-AGOSTO
POTIRENDABA;-49,383333;-21,033333;JUNHO-JULHO-AGOSTO
JOS+ BONIF-CIO;-49,683333;-21,05;JUNHO-JULHO-AGOSTO
CATIGU-;-49,066667;-21,05;JUNHO-JULHO-AGOSTO
MENDONÃA;-49,583333;-21,183333;JUNHO-JULHO-AGOSTO
URUPES;-49,3;-21,183333;JUNHO-JULHO-AGOSTO
USINA AVANHANDAVA (CPFL);-49,933333;-21,266667;JUNHO-JULHO-AGOSTO
ITAJOBI;-49,05;-21,316667;JUNHO-JULHO-AGOSTO
GUAICARA;-49,8;-21,616667;JUNHO-JULHO-AGOSTO
FAZENDA S+O PEDRO;-49,683333;-21,7;JUNHO-JULHO-AGOSTO
NOVA F-TIMA;-49,8;-21,783333;JUNHO-JULHO-AGOSTO
GUAIMB-;-49,9;-21,916667;JUNHO-JULHO-AGOSTO
GUARANTA;-49,533333;-21,883333;JUNHO-JULHO-AGOSTO
PROMISS+O;-49,866667;-21,533333;JUNHO-JULHO-AGOSTO
TERMAS DE IBIRA;-49,183333;-21,1;JUNHO-JULHO-AGOSTO
DESTIVALE;-50,466667;-21,05;JUNHO-JULHO-AGOSTO
ARAÃATUBA;-50,45;-21,2;JUNHO-JULHO-AGOSTO
GUARARAPES;-50,633333;-21,266667;JUNHO-JULHO-AGOSTO
BIRIGUI;-50,333333;-21,283333;JUNHO-JULHO-AGOSTO
-GUA LIMPA;-50,516667;-21,333333;JUNHO-JULHO-AGOSTO
COROADOS;-50,283333;-21,35;JUNHO-JULHO-AGOSTO
FAZENDA RIO PRETO;-50,683333;-21,35;JUNHO-JULHO-AGOSTO
PEN-POLIS;-50,066667;-21,433333;JUNHO-JULHO-AGOSTO
FAZENDA N.S. APARECIDA;-50,333333;-21,566667;JUNHO-JULHO-AGOSTO
PIACATU;-50,6;-21,6;JUNHO-JULHO-AGOSTO
ALTO ALEGRE;-50,166667;-21,583333;JUNHO-JULHO-AGOSTO
FAZENDA COROADOS;-50,916667;-21,616667;JUNHO-JULHO-AGOSTO
FAZENDA BOM RETIRO;-50,3;-21,7;JUNHO-JULHO-AGOSTO
MACUCOS;-50,116667;-21,75;JUNHO-JULHO-AGOSTO
QUEIROZ;-50,233333;-21,8;JUNHO-JULHO-AGOSTO
IACRI;-50,7;-21,866667;JUNHO-JULHO-AGOSTO
BASTOS;-50,733333;-21,916667;JUNHO-JULHO-AGOSTO
USINA QUATIARA;-50,933333;-21,95;JUNHO-JULHO-AGOSTO
BAIRRO SABI-;-50,45;-21,966667;JUNHO-JULHO-AGOSTO
VALPARA-SO;-50,866667;-21,25;JUNHO-JULHO-AGOSTO
GUARAÃAI;-51,2;-21,033333;JUNHO-JULHO-AGOSTO
FAZENDA BOA VISTA;-51,333333;-21,083333;JUNHO-JULHO-AGOSTO
ADAMANTINA;-51,083333;-21,683333;JUNHO-JULHO-AGOSTO
MONTE CASTELO;-51,566667;-21,3;JUNHO-JULHO-AGOSTO
PANORAMA;-51,85;-21,35;JUNHO-JULHO-AGOSTO
DRACENA;-51,533333;-21,466667;JUNHO-JULHO-AGOSTO
IRAPURU;-51,35;-21,566667;JUNHO-JULHO-AGOSTO
FAZENDA SANTO ANDR+;-51,15;-21,5;JUNHO-JULHO-AGOSTO
EMILIANËPOLIS;-51,483333;-21,833333;JUNHO-JULHO-AGOSTO
PIQUEROBI;-51,733333;-21,883333;JUNHO-JULHO-AGOSTO
PRESIDENTE VENCESLAU;-51,833333;-21,883333;JUNHO-JULHO-AGOSTO
ALFREDO MARCONDES;-51,416667;-21,95;JUNHO-JULHO-AGOSTO
CAIU-;-51,983333;-21,833333;JUNHO-JULHO-AGOSTO
LUC+LIA;-51,016667;-21,733333;JUNHO-JULHO-AGOSTO
VALPARA-SO / ADAMANTINA;-51,016667;-21,433333;JUNHO-JULHO-AGOSTO
TECAINDA;-51,133333;-21,999722;JUNHO-JULHO-AGOSTO
FAZENDA PAULISTA;-51,716667;-21,583333;JUNHO-JULHO-AGOSTO
GRANJA YUBA;-51,1;-21,016667;JUNHO-JULHO-AGOSTO
MIRANDËPOLIS;-51,1;-21,133333;JUNHO-JULHO-AGOSTO
SANTO ANAST-CIO;-51,65;-21,966667;JUNHO-JULHO-AGOSTO
QUELUZ (CENTRO SA+DE);-44,781389;-22,5475;JUNHO-JULHO-AGOSTO
FAZENDA SANTA CLARA (EX BOCAINA);-44,975;-22,691944;JUNHO-JULHO-AGOSTO
CAMPOS DE CUNHA;-44,822222;-22,921111;JUNHO-JULHO-AGOSTO
PICO DO ITAPEVA;-45,516667;-22,766667;JUNHO-JULHO-AGOSTO
PINDAMONHANGABA;-45,470278;-22,911111;JUNHO-JULHO-AGOSTO
BONFIM;-45,25;-22,95;JUNHO-JULHO-AGOSTO
MONTEIRO LOBATO;-45,833333;-22,933333;JUNHO-JULHO-AGOSTO
ESTRADA DE CUNHA;-45,041667;-22,995833;JUNHO-JULHO-AGOSTO
MOGI GUAÃU;-46,931389;-22,366389;JUNHO-JULHO-AGOSTO
ITAPIRA;-46,816667;-22,45;JUNHO-JULHO-AGOSTO
MARTIM FRANCISCO;-46,95;-22,516667;JUNHO-JULHO-AGOSTO
LINDËIA;-46,65;-22,516667;JUNHO-JULHO-AGOSTO
SOCORRO;-46,533333;-22,6;JUNHO-JULHO-AGOSTO
FAZENDA CHAPAD+O;-46,85;-22,616667;JUNHO-JULHO-AGOSTO
FAZENDA DA BARRA;-46,966667;-22,666667;JUNHO-JULHO-AGOSTO
MONTE ALEGRE DO SUL;-46,666667;-22,7;JUNHO-JULHO-AGOSTO
PEDREIRA;-46,933333;-22,75;JUNHO-JULHO-AGOSTO
